id,title,link,score,review
3442,봄날은 간다,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=31801&target=after,8,누구에게나 봄날은 찾아온다. 그러나 그 봄날은 언젠가 가버린다.
3443,모가디슈,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=192150&target=after,8,예전에  마동석씨가 나오 부산행과 모가디슈랑 개봉날짜가 바꿨으면   이게 천만관객 영화였다.
3444,아네트,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=206657&target=after,9,나의 생애는 무의식의 자기실현의 역사다
3445,일루셔니스트,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=76014&target=after,8,이런 애니나 컨텐츠들 많이 좀 만들어줘~
3446,미드나이트,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=189120&target=after,10,진기주가 다했네요 연기넘좋았고 반전도 있고 잘만들었네요
3447,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,8,초반부터 중반은 좋았는데 마지막 좀 지루
3448,아네트,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=206657&target=after,1,할말없음. 영화 30 분만에 나옴.
3449,더 폴: 오디어스와 환상의 문,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=66317&target=after,8,상징과 추상적인 내용이나 화면과 등장인물들의 엉뚱한 모습만 봐도 특이한 영화. 이해하는 것보다 그냥 느껴야 하는데 잘 느껴지지는 않는다. 타셈싱 감독은 동양의 인도스러운 분위기의 판타지를 잘도 만든다. 판타지인지듯 동화인듯.
3450,버즈 오브 프레이(할리 퀸의 황홀한 해방),https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187350&target=after,4,액션도 약하고 스토리도 빈약하다
3451,이장,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185150&target=after,9,
3452,아네트,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=206657&target=after,9,"초중반부까지는 적응을 못해서 이게 뭔가 하면서 봤는데, 극이 진행될수록 엄청나게 몰입되는 마성의 매력이 있다. 역시 뮤지컬 영화는 노래가 좋아야 하는데 끝나고도 귓가에 맴도는 중독성이 있다! 캐릭터는 말할나위도 없고! 오랜만에 보는 멋진 뮤지컬 영화!"
3453,주피터 어센딩,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=99096&target=after,10,처음볼땐 볼만한대? 였는데 몇번을 보게되고 그때마다..와..잘만들었구나를..  연발하게 하는 영화네요
3454,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,영화를 영화관에서 봐야하는 이유
3455,타이타닉,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=18847&target=after,10,연출 연기 스토리 영상미 ost까지 어느 하나 빠지는 것 하나없는 대명작! 디카프리오의 비주얼도 최고에요. 10번을 봐도 질리지 않는 띵작입니다♡
3456,보이스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=190320&target=after,8,한국사람이 저지른 일입니다.
3457,007 노 타임 투 다이,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=99702&target=after,8,다니엘 크레이그의 007
3458,아네트,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=206657&target=after,10,오프닝부터 가슴뛰게 하는 영화는 처음..
3459,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,8,신림롯시] 역시 드니 빌뇌브 감독은 이름값 했다. 박진감은 떨어졌지만 보는 내내 집중해서 보게된다. 저 시기에 칼 싸움이라는 너무 억지스런 설정이 의식되긴 했으나 원작역시 현재 시점서 상상력으로 집팔하는 SF장르의 한계라 어쩔 수 없다고 본다. 유치할 수 있는데 고상하게 잘 영화화 한거 같다. 영상미나 연출은 정말 좋았다. 문제는 소설은 엄청난 장편으로 아는데 고작 2편이고 2부도 2023년 10월에 나온다는 건 많이 아쉽고 스트레스다. 차라리 드라마 시즌제로 만났다면 더 좋았을거 같다.
3460,죽지않는 인간들의 밤,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=183854&target=after,9,B급 영화 특유의 실소와 폭소를 이끌어낸 작품...  올만에 배꼽 빠지게 웃었네요 ㅎㅎㅎ
3461,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,
3462,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,3,불편한 그들만의 리그 별로였음
3463,당신은 믿지 않겠지만,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=195444&target=after,8,얼개가 엉성한 것이 아니라 삶이 엉성한 사람들의 이야기
3464,용서는 없다,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=52420&target=after,4,한혜진 연기 왜저럼..
3465,아네트,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=206657&target=after,7,뮤지컬 요소나 연극 요소는 재밌게 잘봤어요. 아담 드라이버의 연기는 진짜 대박이네요. 그런데 해석이 필요한 작품이라 리뷰들 찾아보고 다니게 되네요. 쿠키영상 있다네요. 저처럼 놓치지 마세요. ㅋㅋㅋ 안 너무 노래 잘부르고 아네트 너무 귀여움. 마지막에 불편한 마음에 좀 위로가 된듯. ㅎ
3466,이스케이프 플랜3,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=167615&target=after,1,완전 딴영화인데 ㅋㅋ 비추
3467,스승의 은혜,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=47506&target=after,10,임희자이 OO련아 얼른OO라
3468,고장난 론,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=209496&target=after,10,아 잔ㄴ쨔 셤 끝나서 어제 혼영 했는데 아 지ㅉ쟈 개재미써
3469,낙원의 밤,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=189050&target=after,1,코미디냐 액션이냐 뭐냐 이영화ㅋㅋ 보다가 껐다
3470,당신은 믿지 않겠지만,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=195444&target=after,2,요즘 영화 볼게없어 시간때우기용으로 관람했다 이 영화보고나서 문득생각이든다나도 영화감독 될수있겠다
3471,김씨 표류기,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=44910&target=after,9,교환이 형이 여기서 나오네...
3472,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,시각화 음안 모두 멋져요배우들 연기도 좋고가급적 스크린 큰 관에서 보세요(용아멕 강추)스케일이 큰 영화라 빌드업을 위한 서사가 많아서 액션기대하신분들은 아쉬울지도
3473,분노의 질주: 더 얼티메이트,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=189150&target=after,10,너무좋다~~|||~
3474,프리 가이,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=190324&target=after,10,영상미가 아주 좋았다. 게임을 좋아해서 더 몰입되고 재밌었음. 마무리까지 굿.
3475,고장난 론,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=209496&target=after,8,첨에 비봇소개할때가 가장 흥미로웠고 그 뒤로는 쫌..그래도 8점.
3476,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,9,"대작의 탄생을 알리는 서막.캐스팅부터 배우들의 연기,압도적인 사운드와 연출까지몰입하고 볼 수 밖에 없는 경지였다."
3477,싱크홀,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=188472&target=after,6,"킬링타임으로 괜찮았다. CG가 별로고, 스토리도 뛰어나진 않음."
3478,인질,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185614&target=after,8,황정민이 황정민이라니 소재가 신선했다.
3479,함정,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=130765&target=after,5,유일하게 마동석캐릭터중에서 가장 거부감들었던 영화
3480,모가디슈,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=192150&target=after,10,연기 구멍도 없고 너무 재밌었다. 결말의 시선이 여운이 남는다.
3481,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,2시간반이 지루하지 않게 지나갔어요
3482,이터널 선샤인,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=38444&target=after,10,더 일찍 봤으면 좋았을 것 같음
3483,인디펜던스 데이: 리써전스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=74866&target=after,3,sf 영화를 보는건지 중공 홍보영화를 보는건제 보는 내낸 헛갈린다
3484,아네트,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=206657&target=after,2,진짜 뮤지컬영화중에 최악절대보지마세요 너무 지루하고 감동도 재미도 그냥쓰레기영화인데 평점왜리높아??!!
3485,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,2,"존나 지루함 ㄹㅇ개 팩트기승전결에서 기승기기의 구조를 가지고 설정딸 치면서 2시간반동안 이야기를 끔 다보고나선 뭐야 이게 끝이야? 싶다는 느낌이 확듬  막말로 가문의 몰락을 겪은 왕자가 복수를 다짐하기 시작한다.라고 치면 다른영화 였으면 늦어도 15분이면 이야기가 끝나는데 이영화는 2시간반동안 인트로를 함 분량조절 실패라고 확느껴짐 장엄하기는 하기만 해서 살면서 영화보고 눈피곤한건 처음임 감동도없음 액션의 화려함도 없음 비주얼은 좋음 하지만 비주얼도 전작인 블레이드러너에서 본 디자인과 구도 남은건 배우들의 얼굴과 사운드밖에없는 개 쓰레기영화임그렇다고 스토리가 좋은건 아님. 왕좌의 게임의 완벽한 카피. 흔한 왕도구조인데  왕좌랑 개똑같음진짜 이영화 보기전의 나로 구조하고 싶음 라스트듀얼볼껄 차라리  영화보는데 커플들중 여자는 8할은 하품하고 남자 몇몇은 코고는 소리도 들림 왜 감독이 요즘 잘나가는 배우들로 했는지 알거같음  기승기기의 두시간반짜리 구조인데 배우들이라도 지갑전사해야지 사람들이 보지 안그랬으면 아무도 안봤을 거 같다는 생각이 듬아이언맨 1편도 아이언몽거를 물리치고 영웅임을 공표하고 인피니티워도(사실상 엔드게임 파트1이지) 타노스에게 패배를 당하며 후속편에서 어떻게 할껀지 기대하게 만들며 끝났고 배트맨 비긴즈도 아빠죽고 리그오브 어쌔신들어가서 성장해서 배트맨되서 라스알굴 막고 고담시 지켜냈고 반지의 제왕1편도 호빗마을에서 떠나며(기) 엘프마을에 도착하여 3종족회의에 참석하며 반지원정대를 꾸리며 나가아고(승), 산맥을 넘으려 했으나 마법사의 방해로 광산쪽으로 가게되어 위험을 맞이하고 (전) 계속되는 습격에 파티원들이 갈라져 각자의 방식으로 원정을 나가는 걸로 (결) 한편으로 서 완벽한 기승전결과 완성도를 보여주는데 이건 기승으로 갔다가 다시 기기 로 끝나는 기상천외한 영화임 듄빠들 이악물고 명작이라고 하는데  과연 이 듄 파트1편의 영화의  완성도가 과연 높을까?"
3486,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,8,대인전투씬 개선 필요. 스토리텔링은 좋은데.
3487,최선의 삶,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=198497&target=after,10,영화속에는 방민아 심달기 한성민이 없고 강이 아람이 소영이만 존재한다 세 배우들의 연기는 순식간에 영화에 몰입하게 한다 올해의 독립영화는 최선의 삶인거같다 보고나서 여운이 가시질않는다
3488,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,왜 한스짐머가 테넷을 거절하고 듄 음악감독 했는지 알 수 있었던 영화. 영상미는 말 할것도 없고 티모시 샬라메랑 젠데이아 조합 너무 좋고 혼자 보러 왔는데 친구들 다 데리고 또 보고 싶은 영화. 진짜 무조건 보세요…
3489,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,2,"도대체 뭐가 재밌다는건지… 스토리도 계속 끊기고 이렇게 감동 한번 교훈 한번 없는 영화는 처음이네요. 14,000원 그냥 맛있는 덮밥 사먹는게 이익입니다."
3490,베놈 2: 렛 데어 비 카니지,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187323&target=after,10,그냥 늘보던 마블영화느낌이였는데이정도로 낮은평점은 이해가안되넹 ㄷ ㄷ 나오는애들중에 누가뭐했나 테러당한거야뭐야?
3491,베놈 2: 렛 데어 비 카니지,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187323&target=after,4,"액션 씬만 꾸겨넣었는데, 스토리 개연성은 하나도 없고, 캐릭터의 특색은 전혀 살리지 못함. 뭔가 처음 재료는 고급 생선이었는데, 요리 결과물을 음식물 쓰레기 같은 느낌."
3492,샹치와 텐 링즈의 전설,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187348&target=after,6,그냥 양조위 눈빛이 다함
3493,보이스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=190320&target=after,7,갈수록 교묘해지고 치가 떨린다.
3494,화이트데이: 부서진 결계,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=192609&target=after,1,"역대 망작리스트7광구,다세포소녀,성냥팔이소녀의재림,클레멘타인위 작품들보다 더 쓰레기다 재활용도 안되는 유독성 폐기물 2021년에 이딴 영화가 나왔다는게 너무 화가난다 이딴게 먹힐거라고 생각한건가? 관객을 아주 개호구로 봤나보다그리고 등록하기 누르면 감상포인트가 없는데 뭘자꾸 체크하래 짜증나게 ㅅㅂ"
3495,아네트,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=206657&target=after,7,희극인에게 비극이 찾아왔다
3496,애프터: 관계의 함정,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=209598&target=after,7,배우교체가 욀케 많음ㅠㅠ 집중안됐음..
3497,기적,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=199860&target=after,10,
3498,랑종,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=204496&target=after,6,영화관에서 봅시다 이런 영화는. 몰입도가 중요. 연출의도를 알면 충분히 볼만한 영화
3499,매드맥스: 분노의 도로,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=77768&target=after,10,우와 예고편 때문에 본 영화이다. 예고편만 봤을때 '매니아층 영화인가?라는 착각도 했었다. 사람의 본능 잘 나타냈지만 가스라이팅 요소도 잘 표현하였다. 쉼틀없이 계속 보게 되는 영화이다 몰입도 좋고 작품도 굉장히 신선하다
3500,킬러의 보디가드 2,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=204624&target=after,6,1편보다는 아쉬운 2편...
3501,서유기 - 월광보합,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=18542&target=after,10,"눈으로 보면 가볍지만,마음으로 보면 무거운 영화"
3502,구직자들,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=192321&target=after,1,커뮤니티식 얕디 얕은 사색
3503,500일의 썸머,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=53152&target=after,8,사랑은 타이밍. 시간과 함께 소멸한다.
3504,고장난 론,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=209496&target=after,6,"나만 별로였나...다 예측가능해서 울정도는 아니였는데, 캐릭터들 행동도 이해안가고.. 그냥 딱 귀여운  어린이 영화"
3505,사도,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=121922&target=after,10,진짜 유아인 연기가 미쳤어요 ㅜ 점점 미쳐가는 게 연기로 보여서 너무 안쓰러웠어요 ㅜㅠ진짜 명작이에요! 연출 스토리 말할 것도 없어요 ㅜㅠ 과거 현재 반복해서 보여주는 게 슬픔 포인트 ㅜ
3506,구원,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=190012&target=after,8,아쉬운점이 많은 작품이네요.
3507,크루엘라,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187322&target=after,10,보는 내내 눈이 즐거웠음
3508,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,걍 최고시간이 순삭넘나 재미나
3509,보이저스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=203662&target=after,6,조용히 개봉해서 조용히 사라짐..
3510,극장판 귀멸의 칼날: 무한열차편,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=196051&target=after,10,"렌고쿠 존멋, 아카자의 활약도 기대함!"
3511,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,용아맥 조조 영사기에 붙은 벌레랑 같이 영화 잘봤네요^^
3512,라스트 듀얼: 최후의 결투,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191545&target=after,10,최고..다 진짜...
3513,고장난 론,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=209496&target=after,10,"아이가 같이 갔다가, 정작 내가 감동 엄청받은 영화"
3514,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,오랜만에 나타난 제대로 된 sf
3515,피넛 버터 팔콘,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=163829&target=after,10,"괜찮은 연출, 뛰어난 연기의 남주들, 매력적인 여주."
3516,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,꼭봐야될 영화 ?아이맥스로 보세요?‥^^
3517,데저트 플라워,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=71550&target=after,10,제발 미개한 인종들아 여자들을 괴롭히지 마라
3518,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,7,시리즈의 첫 편이라는 걸 감안하면 충분히 볼만한 영화. 하지만 이 편만의 완성도도 신경 썼어야 하지 않았을까?
3519,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,
3520,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,
3521,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,아이맥스로 봐야 하는 영화. 진짜 돈 아깝지 않았음. 음악에 영상미에… 한편으로 뚝딱 해결되는 스토리가 아니라 긴 시리즈 안 좋아하시는 분들은 아쉬울 수 있을 듯. 하지만 나 포함 내 주변 사람들은 만족에만족에만족했다! ㅠㅠ 티모시는 진짜 공작 아들 같음. 걍… 얼굴ㄱㅅ합니다 휘몰아치는 웅장함에 걍 넋 놓고 봤음. 간단한 소개글 정도는 읽고 가면 이해하는데 더 도움될 듯. 퀄리티가…개쩔어줍니다 저는 또 볼래요 근데 용아맥 자리 없음 ㅜㅜ힝
3522,콰이어트 플레이스 2,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=189368&target=after,8,아이들은 이렇게 성장해간다
3523,캐시트럭,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=204214&target=after,7,제이슨 스타뎀답게 우직하게 밀어붙이는 자비없는 복수극
3524,낫아웃,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=203716&target=after,6,야구소녀는 가졌고 광호는 가지지 못했던 것들
3525,다크 나이트,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=62586&target=after,10,"다시는 없을 최고의 악당, 히어로 영화."
3526,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,꼭 듄 세계관을 보고 관람하는것을 추천!! 내 인생 영화 등극! 영상미와 음악의 웅장함이란..보는 내내 소름이 돋았음
3527,보이저스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=203662&target=after,7,우주로 나아갔지만 문제의 근본은 여전히 지구에 있다는 것
3528,아들의 이름으로,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=195694&target=after,7,아직 끝나지 않았다
3529,건파우더 밀크셰이크,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=207182&target=after,6,제목에서부터 느껴지는 불협화음을 눈치챘어야 했는데
3530,올드,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=200065&target=after,8,생각보다 짧을지도 모를 인생 매순간 치열하게 열심히 살자
3531,혈의 누,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=40033&target=after,10,개봉 당시엔 별로 였다고 기억 되는데넷플땜에 다시 보니 명작이네이런 명작을 당시엔 왜  노잼이라 생각 했을까ㅠㅠ
3532,올드,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=200065&target=after,6,왜 섬에 걸어서 들어갈땐 기절하지 않죠?
3533,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,원작 안 읽었는데도 압도당하는 연출.역시 드니 빌뇌브
3534,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,최고에요 왕좌의게임의 뒤를 잇는 영화 아이맥스로 안본게 후회됨 다시 보러갑니
3535,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,8,아스달연대기+은하영웅전설..?
3536,더 서클,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=143099&target=after,2,뭘 말하고 싶은지는 알겠지만...
3537,메리와 맥스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=53441&target=after,10,
3538,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,2,영상미는 진짜 좋고 화려함 하지만 스토리의 지루함 전투신의 부족 화려한 전투신을 기대한다면 비추.
3539,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,8,"듄의 뮤직 비디오. 스토리보다는 스타일을 체험할 수 있는, 누군가에게는 대체 불가능한 대서사시."
3540,핵소 고지,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=142305&target=after,10,정말 잘 만든 영화!   적극 추천합니다.
3541,귀문,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=206168&target=after,1,"쯧,,,이 .. 뭐 병... 아...화나"
3542,007 노 타임 투 다이,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=99702&target=after,10,보고싶어...베스퍼...!!
3543,바디 오브 라이즈,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=66729&target=after,9,평점이낮아 패스할뻔했네요 평점올리고갑니다
3544,프리 가이,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=190324&target=after,8,소재가 참신하고 배우들 연기가 좋아 재밌게 봤습니다
3545,맨 인 더 다크 2,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=167403&target=after,5,집안에서의 여자아이 탈출극은 심장이 쫄깃했다. 다만 1편의 미친듯한 전투력을 보여준거에 비해 주인공의 액션씬은 단조로웠고 특히 스토리 설정은 일반적인 사고방식으로 도저히 납득이 안되어 후반부는 몰입이 안되는 아쉬운 속편이었다.
3546,가치 캅시다,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=209100&target=after,9,"디피보고 보고싶어서 봤음,  잔잔하게 울림"
3547,좋은 사람,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=198623&target=after,6,엔딩빼곤 다 괜찮다. 사람 절대로 안바뀌는데
3548,여름 궁전,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=49386&target=after,10,이런 영화 다신 중국에서  찍을 수 없겠지...89년 천안문사태를 배경으로 주인공을 비롯한 4인 4색의 청춘행로를 보여주는 영화.  영화의 조연급이라 할 수 있는 여자가 베를린에서 갑자기 죽음을 택하는 장면.. 그 방법이 압권이다.
3549,레미니센스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=193966&target=after,6,추리소설처럼 전개되는 내용과 알수없는 절망적인 시대의 현실을 잠시나마 과거의 행복했던 기억으로 돌아가게 해주는 장치의 설정이 흥미로웠다.다만 설정상 마이너리티 리포터나 인셉션 등의 영화들이 오버랩 되는것은 어쩔수 없는 단점.
3550,기방도령,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=180209&target=after,8,폼락쿤..연기찰져서 볼만했어요
3551,베놈 2: 렛 데어 비 카니지,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187323&target=after,4,너무짧네?
3552,이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,10,와 나오는 캐릭터들 다 넘 매력적임ㅋㅋㅋ 그 중 난 마동석이 젤루 좋았듬
3553,이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,10,마블리 존멋이고 졸리언니도 너무 빛남ㅎㅎ
3554,이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,1,블위 샹치 베놈까지 힘들었지? 이터널스까지만 악과 깡으로 버텨라... 스파이더맨이 간다앗!
3555,모가디슈,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=192150&target=after,2,담배피고 술마시고 그런장면 밖에 없고결말도 쓰레기같은데 이게명작임?
3556,이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,10,완전 꿀잼ㅠㅠ 개봉하자마자 보길 잘한 듯ㅠㅠㅠ
3557,이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,2,알바 ㅈㄴ많네ㅋㅋ불필요한 장면 많고 다소 지루한 감이 있음.  뭔가 마블 특유의 느낌이 안나고. 마동석은 등장 얼마 하지도않고 죽여버리네
3558,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,진짜재밌습니다~~~~
3559,메가마인드,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=74309&target=after,9,어른이 봐도 볼만하다 안 봤으면 꼭봐라
3560,이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,10,"21세기 빠르게 변화하는 우리 사회를 대변하는 영화. 이터널스의 다양성, 포용력과 인류애는 마음을 데핀다. 사랑하면 보호해주고싶다는 것은 유니버셜하다."
3561,이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,5,오랜만에 영화관에서 봤습니다. 집에 가고 싶었습니다
3562,이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,1,"블랙위도우, 샹치, 베놈, 이터널스...마블도 이제 하락세구나"
3563,듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,9,"드니빌뇌브 감독을 좋아해서 보게 되었는데, 기대를 너무 많이 하면 늘 나중에 실망하게 되는데 이번은 그 기대를 뛰어넘는 것을 처음 경험해 보았습니다. 조만간 꼭 2회차 관람하러 영화관 갑니다!"
3564,이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,6,졸리가 조연이고 영화가 졸리 졸려여
3565,이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,10,재밌게 잘 봤습니다 이렇게 마블의 새로운 이야기가 시작되네요ㅎㅎ
3566,이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,1,아... 기대가 너무 컸던가 안봐도 상관없는 영화였음 완전 비추 보지마세요
3567,어벤져스: 엔드게임,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=136900&target=after,10,아직도 그때의 감동을 잊지 못했습니다.
3568,이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,4,"산본피트인. 21.11.03 10:20 3관에서 오늘 보고 왔습니다.솔직히 어벤져스 대비 감동이 절반에도못 미치는듯 합니다. 재미 수치로 따지면아이언맨 10 스파이더맨 7,,  이터널스 4 이네요.오히려 액션을 따지면 분노의 질주나 캐시트럭 같은게 훨 낫구요.스토리를 보자면 마블 유니버스기존 유명한걸로 찾아보시길..시작부터 중반까지 졸려서 혼났습니다."
3569,이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,3,마동석  나오는 맛에~~~그나마
3570,이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,10,"기다린만큼 좋네요, 이후 이야기가 기대됩니다"
3571,기적,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=199860&target=after,4,쥐어 짜내려고 해봐야 아무것도 안 나온다
